idpozo,pet_2024,pet_2025,gas_2024,gas_2025,var_pet,var_gas
48985,406.3242,629.23007,433.34077,533.811193,54.86,23.19
48986,0.0,0.0,0.0,0.0,,
48987,348.83230000000003,166.10826,0.10388800000000001,0.027674,-52.38,-73.36
48988,667.63257,701.71918,44.919829,166.189464,5.11,269.97
48989,306.989739,261.57731,29.162177,2.8557420000000002,-14.79,-90.21
48990,283.84317,316.473098,34.096389,60.172981,11.5,76.48
48991,1687.9809,1483.8253,539.26248,98.380345,-12.09,-81.76
48992,381.12734,196.60301,722.45137,1049.47953,-48.42,45.27
48993,822.44549,625.67911,65.88483,30.269879,-23.92,-54.06
48994,333.30101,109.447165,0.0,0.0,-67.16,
48995,454.51048,752.14043,162.74418,297.99196,65.48,83.1
48996,0.0,0.0,0.0,0.0,,
48997,579.79837,324.87866,339.811721,303.483651,-43.97,-10.69
48998,279.41088,196.9933,0.0,31.81944,-29.5,
48999,509.83598,351.94914,23.360076,5.968449,-30.97,-74.45
49000,463.24342,953.68385,20.83655,79.520353,105.87,281.64
49001,0.0,0.0,0.0,0.0,,
49002,473.28723,727.65757,83.101404,155.740612,53.75,87.41
49003,319.66814,419.30931,175.774911,198.050432,31.17,12.67
49004,623.05096,635.55185,439.05774,321.958552,2.01,-26.67
49005,853.53406,872.1500599999999,250.898711,294.77287,2.18,17.49
49006,249.39001,362.71046,52.586805,54.219557,45.44,3.1
49009,0.0,0.0,0.0,0.0,,
49010,131.173433,257.38208,185.14477,46.476301,96.22,-74.9
49011,784.59757,582.12871,23.668576,18.666087,-25.81,-21.14
49012,284.2792,159.441178,3.453806,1.7812540000000001,-43.91,-48.43
49014,1361.39217,884.06446,163.806281,1074.3197499999999,-35.06,555.85
49015,211.15180600000002,258.23528,7.251815,7.6023,22.3,4.83
49016,238.33312,236.43866,583.8504800000001,672.71156,-0.79,15.22
49017,1424.38401,2003.1358,469.67605,217.58231800000001,40.63,-53.67
49018,73.553889,148.96507,46.302639,23.860119,102.53,-48.47
49019,99.00659999999999,611.44652,0.994224,50.043068,517.58,4933.38
49020,574.14298,478.7994,5.47061,57.833616,-16.61,957.17
49021,421.59631,286.39255,78.17412,5.9106000000000005,-32.07,-92.44
49022,657.60357,552.18585,251.166011,79.64211,-16.03,-68.29
49023,867.68377,957.01729,178.946118,161.35217,10.3,-9.83
49024,461.58252,1238.133626,5.361454,92.28687,168.24,1621.3
49025,196.08939,212.47417000000002,2.978486,1.030174,8.36,-65.41
49026,0.0,0.0,0.0,0.0,,
49027,3021.5949,2401.2293,101.334652,120.640788,-20.53,19.05
49028,0.0,0.0,0.0,0.0,,
49029,0.0,0.0,0.0,0.0,,
49030,0.0,0.0,0.0,0.0,,
49031,277.369576,785.78119,27.306923,866.07682,183.3,3071.64
49032,381.25508,215.45220999999998,0.000236,0.0,-43.49,-100.0
49033,3084.5568,3001.6146,270.63923800000003,103.084115,-2.69,-61.91
49034,1585.0627,711.38938,20.996054,68.75841,-55.12,227.48
49035,691.30673,821.38669,30.470434,84.520407,18.82,177.38
49036,164.49304,218.961899,21.673221,2.325376,33.11,-89.27
49037,27.288445,3226.4893,18.286476,11.369672000000001,11723.65,-37.82
49038,0.0,0.0,0.0,0.0,,
49039,0.0,0.0,0.0,0.0,,
49040,169.38311,158.05518,12.301716,28.34497,-6.69,130.41
49041,415.08487,404.33663,28.855149,0.0,-2.59,-100.0
49042,0.0,0.0,0.0,0.0,,
49043,486.48513,472.355155,12.013788,5.701155,-2.9,-52.54
49044,1711.8967,832.17939,19.662184,5.582058999999999,-51.39,-71.61
49045,0.0,0.0,0.0,0.0,,
49046,488.05116,391.95932,28.423426,102.062568,-19.69,259.08
49047,135.691998,71.333923,9.889878,0.0,-47.43,-100.0
49048,217.83791,300.524696,0.0,5.35375,37.96,
49049,464.86561,612.0968,480.93696,281.449849,31.67,-41.48
49050,253.89369,114.558265,98.951198,24.687545999999998,-54.88,-75.05
49052,743.57995,636.63378,383.166327,256.47174,-14.38,-33.07
49054,451.8584,364.274616,378.13195,1179.41202,-19.38,211.9
49057,88.50193999999999,99.53057,53.873766,265.217041,12.46,392.29
49059,109.36933400000001,182.64037,46.327461,89.709488,66.99,93.64
49060,622.7708700000001,470.51857,111.114167,36.404043,-24.45,-67.24
49061,794.54452,859.22887,147.39518999999999,149.49196,8.14,1.42
49062,261.31642,362.44174,208.178688,26.655929,38.7,-87.2
49065,67.02879300000001,15.607184,0.0,0.0,-76.72,
49066,177.235141,216.84897999999998,1.182392,7.774674,22.35,557.54
49067,0.0,0.0,0.0,0.0,,
49068,200.15085,197.118745,14.674353,12.421737,-1.51,-15.35
49069,130.528123,201.495217,298.63948700000003,27.394118000000002,54.37,-90.83
49070,312.10977,70.455727,86.36089,225.68015599999998,-77.43,161.32
49071,425.28638,371.07566,47.496108,4.004843,-12.75,-91.57
49072,291.11492,232.05143,0.021902,144.124797,-20.29,657944.0
49073,467.739147,392.42275,108.93200399999999,83.615809,-16.1,-23.24
49074,230.301347,115.443505,159.195288,61.42459,-49.87,-61.42
49075,163.56062599999998,158.10262,92.702094,61.837536,-3.34,-33.29
49076,396.637355,556.15095,38.242474,100.298895,40.22,162.27
49077,1100.58343,1095.22676,322.47504,251.08378800000003,-0.49,-22.14
49078,0.0,0.0,0.0,0.0,,
49079,408.80914,327.33885,6.305502,106.990089,-19.93,1596.77
49080,360.449168,140.62866,110.845227,51.22963,-60.99,-53.78
49081,119.820871,257.48915,378.13431,123.889508,114.9,-67.24
49083,650.7954,481.92379,2.971433,52.243064,-25.95,1658.18
49084,383.98134,191.05502099999998,2.791097,29.229896,-50.24,947.25
49085,596.67176,582.08843,5.717427,34.325049,-2.44,500.36
49086,0.0,0.0,0.0,0.0,,
49094,484.04103,27.11804,0.0006389999999999999,0.0,-94.4,-100.0
49097,1142.83636,762.47291,18.045087,17.352855,-33.28,-3.84
49102,1127.39737,804.03567,24.196716,191.529608,-28.68,691.55
49114,2132.1034,1619.4219,7.31999,1.79917,-24.05,-75.42
49116,1407.96288,1002.15421,0.620276,16.041278,-28.82,2486.15
49123,1075.05286,1095.89541,25.648198,15.5281,1.94,-39.46
49126,2207.6093,1747.5287,6.856095,3.919553,-20.84,-42.83
49127,1087.88318,753.10222,17.106578,23.246507,-30.77,35.89
49129,531.40735,325.97875,9.030705000000001,10.948333,-38.66,21.23
49132,2724.2187,2924.6292,34.09316,7.037364,7.36,-79.36
49133,1734.99978,464.8157,26.807356,3.125188,-73.21,-88.34
49140,224.698117,0.0,1.428522,0.0,-100.0,-100.0
49141,984.84769,618.51107,9.045442999999999,2.2294929999999997,-37.2,-75.35
49143,491.45528,343.79148,30.008164,6.771751,-30.05,-77.43
49144,1043.66224,1002.9787,12.825037,9.571377,-3.9,-25.37
49145,232.616646,103.570413,1.950555,0.524072,-55.48,-73.13
49148,0.0,0.0,0.0,0.0,,
49150,282.34052,0.0,7.182164,0.0,-100.0,-100.0
49154,0.0,0.0,0.0,0.0,,
49155,1243.55247,956.3984,12.984714,11.229752,-23.09,-13.52
49156,383.89317,539.00415,2.778283,3.119259,40.4,12.27
49157,0.0,0.0,0.0,0.0,,
49158,425.35719,503.18451,16.253698,14.022185,18.3,-13.73
49159,1110.39958,647.74504,0.14583100000000002,0.0,-41.67,-100.0
49164,0.0,0.0,0.0,0.0,,
49167,2606.2471,2353.3509,26.964049,96.584143,-9.7,258.2
49169,0.0,0.0,0.0,0.0,,
49171,1441.33437,1160.72235,0.043483999999999995,18.089385,-19.47,41500.09
49173,876.63979,817.5992,14.066572,16.800814,-6.73,19.44
49175,844.11078,606.26603,13.912404,36.972514000000004,-28.18,165.75
49176,0.0,0.0,0.0,0.0,,
49177,996.68184,858.14296,0.0,9.271171,-13.9,
49178,0.0,0.0,0.0,0.0,,
49179,851.41268,709.1466800000001,0.0,16.851483,-16.71,
49180,1396.49683,1174.74675,1.661531,18.374436,-15.88,1005.87
49181,0.0,0.0,0.0,0.0,,
49183,0.0,0.0,0.0,0.0,,
49184,1173.38422,1045.8604,12.124393,28.333598000000002,-10.87,133.69
49185,570.08442,199.57024,31.367849999999997,21.194801,-64.99,-32.43
49188,2123.8158,1664.9053,36.988755999999995,35.588453,-21.61,-3.79
49189,0.0,0.0,0.0,0.0,,
49190,271.29053,140.45264,17.365589,0.0,-48.23,-100.0
49195,213.410017,251.66823,32.039566,18.675895,17.93,-41.71
49198,386.57956,582.93397,14.183089,6.58049,50.79,-53.6
49204,0.0,0.0,0.0,0.0,,
49205,0.0,0.0,0.0,0.0,,
49206,1005.13023,758.29173,90.39439300000001,82.874126,-24.56,-8.32
49207,0.0,0.0,0.0,0.0,,
49208,0.0,0.0,0.0,0.0,,
49213,567.38638,800.2290800000001,34.474473,9.530737,41.04,-72.35
49226,498.74981,257.689317,33.071478,36.099994,-48.33,9.16
49230,897.71687,901.95079,10.118784999999999,21.322824,0.47,110.73
49231,1372.7987,1208.84346,11.589001,29.13723,-11.94,151.42
49232,694.93224,360.968746,2.137682,0.050033,-48.06,-97.66
49234,0.0,0.0,0.0,0.0,,
49235,509.64838,463.84556599999996,13.296664,11.559847999999999,-8.99,-13.06
49236,0.0,0.0,0.0,0.0,,
49238,2264.2946,1805.1271,32.415581,8.455045,-20.28,-73.92
49239,0.0,0.0,0.0,0.0,,
49240,728.3484,342.58277,10.77437,3.513685,-52.96,-67.39
49241,1904.1054,1067.5536,23.556818,29.82085,-43.93,26.59
49242,1515.025,1131.10003,15.465402000000001,13.961345,-25.34,-9.73
49243,0.0,0.0,0.0,0.0,,
49244,0.0,0.0,0.0,0.0,,
49245,612.339762,300.723473,11.106545,16.301531,-50.89,46.77
49246,0.0,0.0,0.0,0.0,,
49247,175.73516999999998,34.32055,0.012722999999999998,0.0,-80.47,-100.0
49249,878.21821,678.50202,25.527632,12.590789000000001,-22.74,-50.68
49250,0.0,0.0,0.0,0.0,,
49251,0.0,0.0,0.0,0.0,,
49252,404.41533,344.23511,12.613692,158.463478,-14.88,1156.28
49253,172.257106,127.685356,11.458246,6.910566,-25.88,-39.69
49254,690.30201,542.34889,11.676244,5.801625,-21.43,-50.31
49255,0.0,0.0,0.0,0.0,,
49256,355.54287,316.88259,5.708653,4.973414,-10.87,-12.88
49257,0.0,0.0,0.0,0.0,,
49258,1535.54235,1183.00158,0.147527,16.194659,-22.96,10877.42
49259,493.6133,413.70246,0.013978,0.0,-16.19,-100.0
49260,1063.22511,785.09921,123.21902,46.63667,-26.16,-62.15
49261,1020.00748,588.63984,27.26004,17.017451,-42.29,-37.57
49262,0.0,0.0,0.0,0.0,,
49263,1040.74257,778.07059,12.495411,11.94494,-25.24,-4.41
49264,847.6478999999999,1023.54879,59.054024999999996,21.697477,20.75,-63.26
49265,566.12037,601.929085,66.058347,75.070762,6.33,13.64
49266,866.07145,917.18617,283.155103,212.980951,5.9,-24.78
49267,3532.0086,1246.85017,280.30454000000003,597.61278,-64.7,113.2
49268,0.0,0.0,0.0,0.0,,
49269,1903.767,1688.1408999999999,1.412565,16.310484,-11.33,1054.67
49270,0.0,0.0,0.0,0.0,,
49271,1769.0701,1661.8507,4.150207,2.4779679999999997,-6.06,-40.29
49272,6269.856400000001,4883.7792,0.126395,17.622682,-22.11,13842.55
49274,958.1765800000001,685.74503,15.261956999999999,4.968905,-28.43,-67.44
49276,342.63568,436.75657,5.751248,0.515657,27.47,-91.03
49277,769.26871,590.73268,33.183012,28.00365,-23.21,-15.61
49278,345.529499,349.830437,3.871671,2.402332,1.24,-37.95
49279,364.43288,201.387571,4.308818,0.0,-44.74,-100.0
49280,414.55018,525.46441,8.698322000000001,13.928129,26.76,60.12
49281,0.0,0.0,0.0,0.0,,
49283,207.25904,251.8861,3.209137,23.609545999999998,21.53,635.7
49286,799.89498,651.82466,11.743493,14.243621000000001,-18.51,21.29
49287,752.47061,606.64053,12.042327,73.64970600000001,-19.38,511.59
49289,666.45868,520.30052,15.793512999999999,6.426381,-21.93,-59.31
49292,520.64895,318.795984,6.799819,0.003835,-38.77,-99.94
49293,0.0,0.0,0.0,0.0,,
49295,226.27962,336.13478,35.412147,99.029776,48.55,179.65
49296,719.0775,357.9313,2.46798,11.455135,-50.22,364.15
49297,406.74396,412.42454,13.351104,48.366348,1.4,262.26
49298,440.82731,542.48251,47.830249,93.60957400000001,23.06,95.71
49299,45.583422,90.138017,1287.08228,684.72517,97.74,-46.8
49300,0.0,0.0,0.0,0.0,,
49301,884.46391,1286.8037,12.508959,6.351112,45.49,-49.23
49302,313.40642,406.05967,35.8258,47.739784,29.56,33.26
49303,430.97046900000004,103.82930400000001,7.457698,23.195770999999997,-75.91,211.03
49304,293.175378,139.574299,29.649441,31.702454,-52.39,6.92
49305,975.1043999999999,741.90205,352.770838,38.314203000000006,-23.92,-89.14
49307,0.0,0.0,0.0,0.0,,
49309,1069.96504,1080.38815,4.289906,3.636227,0.97,-15.24
49310,1376.65032,661.61528,8.204128,8.601485,-51.94,4.84
49312,119.977526,127.685672,0.0,11.794197,6.42,
49315,1077.13597,1272.5702,539.89528,321.71284,18.14,-40.41
49316,0.0,0.0,0.0,0.0,,
49317,28.74248,101.35592799999999,13.327304000000002,44.692688000000004,252.63,235.35
49318,271.53361,311.83165,0.0,2.828719,14.84,
49319,321.8761,408.86568,0.228021,18.08975,27.03,7833.37
49320,1282.08759,752.09424,0.0,0.0,-41.34,
49321,0.0,0.0,0.0,0.0,,
49322,1075.257,1021.75528,21.523647,21.788055,-4.98,1.23
49323,515.19656,238.059401,10.135426,15.412602999999999,-53.79,52.07
49324,728.68802,516.16397,16.913227,10.071101,-29.17,-40.45
49326,662.9884,573.82308,0.952577,0.082646,-13.45,-91.32
49327,599.08863,575.25094,30.414134,0.494476,-3.98,-98.37
49328,942.7511400000001,929.50832,4.894863,5.741322,-1.4,17.29
49329,694.82698,733.47155,11.736546,16.320023,5.56,39.05
49331,0.0,0.0,0.0,0.0,,
49332,532.4945700000001,898.74879,0.0,0.0,68.78,
49333,1743.5167999999999,1690.624,4.402217,0.0,-3.03,-100.0
49334,0.0,0.0,0.0,0.0,,
49335,0.0,0.0,0.0,0.0,,
49336,183.485418,191.62881,37.42351,0.0,4.44,-100.0
49337,0.0,0.0,0.0,0.0,,
49338,0.0,0.0,0.0,0.0,,
49339,291.5584,92.0226,1.139307,0.0053170000000000005,-68.44,-99.53
49340,874.83054,512.87611,7.028137,10.313952,-41.37,46.75
49341,0.0,0.0,0.0,0.0,,
49342,0.0,0.0,0.0,0.0,,
49344,1463.3742,1231.10661,13.133958,18.077839,-15.87,37.64
49345,880.32136,645.58528,1.408182,1.3144779999999998,-26.66,-6.65
49347,0.0,0.0,0.0,0.0,,
49348,418.08734000000004,274.99034,0.0,0.0,-34.23,
49349,1365.5244,1181.61407,57.691782,74.486367,-13.47,29.11
49350,404.15609,200.419168,71.607292,92.385638,-50.41,29.02
49352,970.03443,585.96034,41.457503,23.285371,-39.59,-43.83
49353,1297.30047,880.8874000000001,37.992472,27.641668,-32.1,-27.24
49354,288.365131,280.53391,10.576924,2.131444,-2.72,-79.85
49355,649.7497500000001,618.3047799999999,8.249939,0.0,-4.84,-100.0
49358,0.0,0.0,0.0,0.0,,
49359,0.0,0.0,0.0,0.0,,
49360,0.0,0.0,0.0,0.0,,
49361,1353.22633,757.55019,12.100998,304.70376,-44.02,2418.01
49362,0.0,0.0,0.0,0.0,,
49363,388.749283,144.108271,0.0,0.0,-62.93,
49364,0.0,0.0,0.0,0.0,,
49366,0.0,0.0,0.0,0.0,,
49367,0.0,0.0,0.0,0.0,,
49368,195.46988,237.70454,0.0,0.0,21.61,
49369,808.14252,634.21689,0.0,0.0,-21.52,
49370,526.1416,564.96361,0.0,0.0,7.38,
49371,1440.90346,1140.24442,451.06904,256.21666,-20.87,-43.2
49372,0.0,0.0,0.0,0.0,,
49373,422.10161,459.53076,422.93351,326.92697,8.87,-22.7
49374,0.0,0.0,0.0,0.0,,
49375,176.27669,117.083655,224.06297999999998,202.7451,-33.58,-9.51
49376,0.0,0.0,0.0,0.0,,
49377,0.0,0.0,0.0,0.0,,
49378,820.6571,734.05155,85.191981,39.530005,-10.55,-53.6
49379,1079.82919,968.4075,125.44373,165.040914,-10.32,31.57
49380,56.797787,0.306072,290.22006600000003,0.752741,-99.46,-99.74
49381,316.88844,463.80768,18.062317,10.104642,46.36,-44.06
49382,658.74049,724.30046,22.169808,15.494064999999999,9.95,-30.11
49383,398.90982,388.73929,14.539844,11.397314,-2.55,-21.61
49384,13.410848000000001,31.904371,421.67859999999996,362.46566,137.9,-14.04
49386,510.21650999999997,553.43835,243.69421,63.996212,8.47,-73.74
49387,0.0,0.0,0.0,0.0,,
49388,0.0,0.0,0.0,0.0,,
49389,2759.1072,2252.1465,33.19602,16.631304999999998,-18.37,-49.9
49392,485.50319,354.84587,38.113929999999996,88.155158,-26.91,131.29
49393,0.0,0.0,0.0,0.0,,
49394,1412.39028,914.94303,265.23614,78.629445,-35.22,-70.35
49395,737.22984,813.30281,218.009941,36.725843,10.32,-83.15
49396,676.59082,429.870539,7.2713,0.074177,-36.47,-98.98
49397,189.98515600000002,192.49536,794.07996,213.046104,1.32,-73.17
49398,198.26941,290.55918,4.026313,10.249993,46.55,154.58
49401,0.0,0.0,0.0,0.0,,
49402,0.0,0.0,0.0,0.0,,
49403,118.912156,39.794299,200.278423,66.7448,-66.53,-66.67
49404,591.07102,602.76742,40.627574,19.941658,1.98,-50.92
49405,947.39224,829.53734,5.356531,5.766743,-12.44,7.66
49406,641.59105,425.54822,7.082038,4.733881,-33.67,-33.16
49407,904.6841900000001,726.39116,14.749387,14.301015,-19.71,-3.04
49408,648.98635,798.39125,10.031502,14.991887,23.02,49.45
49409,1039.86772,1362.77444,9.234734,22.898248000000002,31.05,147.96
49410,0.0,0.0,0.0,0.0,,
49411,0.0,0.0,0.0,0.0,,
49412,1388.7539,1180.72554,36.892894,1.725964,-14.98,-95.32
49413,2548.1716,2045.5441,30.798234,1.730283,-19.73,-94.38
49414,0.0,0.0,0.0,0.0,,
49415,508.39943,488.59891,33.812719,97.72838,-3.89,189.03
49416,1182.77788,1151.9659,0.141478,0.0,-2.61,-100.0
49419,0.0,0.0,0.0,0.0,,
49420,210.95713,299.46958,16.369821,4.568315,41.96,-72.09
49421,0.0,0.0,0.0,0.0,,
49422,816.8915,653.05344,9.355923,0.864846,-20.06,-90.76
49423,681.08251,865.1167800000001,0.0,16.624610999999998,27.02,
49424,919.5441500000001,809.61717,9.67362,2.480343,-11.95,-74.36
49425,747.77732,785.25458,4.575077,5.23843,5.01,14.5
49426,409.391308,243.345513,3.179422,0.097906,-40.56,-96.92
49427,0.0,0.0,0.0,0.0,,
49428,1211.6275699999999,969.15402,0.07778399999999999,16.556188000000002,-20.01,21184.82
49429,0.0,0.0,0.0,0.0,,
49430,708.08948,560.75965,13.331615000000001,26.707469,-20.81,100.33
49431,1024.78762,836.79425,26.001656,25.832121,-18.34,-0.65
49432,740.70415,659.9471,12.252713,11.013241,-10.9,-10.12
49433,0.0,0.0,0.0,0.0,,
49434,0.713627,35.533586,1552.0355,1374.35014,4879.29,-11.45
49435,224.853201,239.99219,6677.202899999999,5745.0801,6.73,-13.96
49436,2130.0148,1790.7049,20.776513,12.996913000000001,-15.93,-37.44
49437,86.90615,269.18276000000003,1.023901,7.962044,209.74,677.62
49438,1256.89132,875.23257,9.527694,0.9977469999999999,-30.37,-89.53
49439,0.0,0.0,0.0,0.0,,
49440,0.0,0.0,0.0,0.0,,
49441,1512.79207,1383.377,12.527076000000001,3.177179,-8.55,-74.64
49442,1153.65683,1005.6349299999999,4.632476,1.5715999999999999,-12.83,-66.07
49443,1230.4945500000001,963.35687,0.015002999999999999,17.286126,-21.71,115117.8
49444,0.0,0.0,0.0,0.0,,
49445,1145.87555,1257.2452700000001,0.001307,16.458666,9.72,1259170.54
49446,1652.9665,1224.60918,13.200484,21.374901,-25.91,61.93
49447,866.6019699999999,1252.85652,11.923383000000001,7.619989,44.57,-36.09
49448,262.95916,282.321659,1.4880550000000001,0.0,7.36,-100.0
49449,817.25513,694.48775,6.746512,0.0,-15.02,-100.0
49450,555.20006,407.326,3.472211,0.918445,-26.63,-73.55
49451,445.12634,408.50091,0.19926,0.0,-8.23,-100.0
49452,181.142469,162.53603,11.683715,12.590471,-10.27,7.76
49453,1028.37508,983.28423,9.128117,0.008022,-4.38,-99.91
49454,926.8826300000001,543.8607,0.0,0.0,-41.32,
49455,631.803976,1.689137,0.0,0.0,-99.73,
49456,751.07808,695.81331,10.338338,32.202803,-7.36,211.49
49457,524.48063,373.23195,3.598007,1.440896,-28.84,-59.95
49458,495.3476,522.78589,18.858905,6.3242,5.54,-66.47
49459,0.0,0.0,0.0,0.0,,
49460,353.14961,180.56824,377.53091,49.098373,-48.87,-86.99
49461,1397.00143,975.20374,0.005328,0.0,-30.19,-100.0
49462,2026.27734,846.03621,35.820901,15.205,-58.25,-57.55
49464,662.9945700000001,497.21823,0.0,0.0,-25.0,
49467,755.24658,502.84626,122.093352,8.985107000000001,-33.42,-92.64
49468,0.0,0.0,0.0,0.0,,
49469,721.73375,342.83092999999997,75.957656,16.195626,-52.5,-78.68
49471,675.25105,652.78734,0.0,0.0,-3.33,
49474,519.498408,421.17424,0.14940199999999998,155.045132,-18.93,103677.15
49528,798.98516,476.84209,118.159555,182.296393,-40.32,54.28
49533,3810.0546,2257.6792,0.0,0.0,-40.74,
49535,0.0,0.0,0.0,0.0,,
49536,1955.46569,1271.84968,357.35146000000003,36.24729,-34.96,-89.86
49537,375.76552,345.77944,15.711063,1.578563,-7.98,-89.95
49540,203.351213,13.221401,99.834717,0.0,-93.5,-100.0
49541,1757.1977,1340.6969,1489.00859,86.77013099999999,-23.7,-94.17
49549,0.0,0.0,0.0,0.0,,
49553,350.38511,275.14578,0.0,0.0,-21.47,
49554,0.0,0.0,0.0,0.0,,
49560,517.2575,465.36411,159.459975,256.24185,-10.03,60.69
49565,552.31722,505.90217,86.885722,59.370213,-8.4,-31.67
49568,225.23685,217.13456,0.0,0.0,-3.6,
49570,0.0,0.0,0.0,0.0,,
49571,187.44019,184.44379,0.76786,4.031817,-1.6,425.07
49575,232.536484,395.96164400000004,85.437564,33.657911,70.28,-60.61
49577,0.0,0.0,0.0,0.0,,
49578,184.57776,151.32211999999998,29.404533,19.196059,-18.02,-34.72
49583,1231.43363,881.2288599999999,92.994268,26.098065,-28.44,-71.94
49587,440.93893,331.2797,12.663668,0.0,-24.87,-100.0
49591,266.75939,109.177263,2.268269,27.753344,-59.07,1123.55
49592,572.34266,401.62469,0.0,0.0,-29.83,
49593,1144.75993,1012.84656,536.099276,712.37325,-11.52,32.88
49599,532.45998,515.54401,93.853351,35.777772,-3.18,-61.88
49608,594.13764,418.82532,36.201359000000004,24.482198,-29.51,-32.37
49609,0.0,0.0,0.0,0.0,,
49618,400.37281,344.18052,3.408343,4.083715,-14.03,19.82
49619,337.77043,91.922424,240.791641,366.35241,-72.79,52.14
49620,124.866474,142.384667,24.327589,3.8526629999999997,14.03,-84.16
49622,0.0,0.0,0.0,0.0,,
49623,322.66519,257.13743999999997,178.871266,175.687409,-20.31,-1.78
49633,126.728344,77.898953,0.0,0.0,-38.53,
49634,360.56767,327.50731,5.972855,0.0,-9.17,-100.0
49647,1740.8971000000001,1443.9024,293.034252,304.29694,-17.06,3.84
49652,652.99772,615.32883,242.979398,322.348874,-5.77,32.67
49655,236.28081,73.529849,56.903,106.752389,-68.88,87.6
49658,1257.9642000000001,1108.13201,112.579121,68.145919,-11.91,-39.47
49659,35.049889,298.91111,3.40909524,35.034852799999996,752.82,927.69
49660,1059.81027,851.18357,79.3706978,81.091188,-19.69,2.17
49661,0.0,0.0,0.0,0.0,,
49662,0.0,0.0,0.0,0.0,,
49663,1273.12963,789.09475,114.870585,73.232361,-38.02,-36.25
49665,295.076479,438.04398,34.4391711,51.277091,48.45,48.89
49666,714.12999,206.830661,82.3947883,24.0926004,-71.04,-70.76
49667,820.684197,819.59411,102.3742511,58.0858954,-0.13,-43.26
49668,510.44,453.26,13091.83,11552.76,-11.2,-11.76
49669,499.7,479.37,2877.17,2614.4900000000002,-4.07,-9.13
49670,586.58,567.22,1899.98,1756.88,-3.3,-7.53
49673,369.025787,600.4425,52.838907,55.679930999999996,62.71,5.38
49697,0.0,0.0,0.0,0.0,,
49698,0.0,0.0,0.0,0.0,,
49707,0.0,0.0,0.0,0.0,,
49714,530.27398,478.958998,102.654251,134.59883469,-9.68,31.12
49716,0.0,0.0,0.0,0.0,,
49724,0.0,0.0,0.0,0.0,,
49725,104.75999999999999,0.0,0.0,0.0,-100.0,
49727,0.0,0.0,0.0,0.0,,
49729,0.0,0.0,0.0,0.0,,
49730,0.0,0.0,0.0,0.0,,
49731,166.395761,27.456283,166.202451,40.950532,-83.5,-75.36
49738,480.314795,437.356525,98.605112,225.613962014,-8.94,128.81
49739,117.292602,122.660777,86.091807,105.648059909,4.58,22.72
49742,433.61557,500.272667,1083.8085,1682.327597129,15.37,55.22
49743,216.37218000000001,2.53482,37.57715,0.809244947,-98.83,-97.85
49744,231.53399,273.06800499999997,97.42546999999999,147.692906865,17.94,51.6
49748,124.118391,56.529341,0.0,0.0,-54.46,
49749,0.0,0.0,0.0,0.0,,
49751,0.0,0.0,0.0,0.0,,
49760,418.96661,48.234531,80.365852,15.764659747,-88.49,-80.38
49761,134.664671,0.0,47.0687427,0.0,-100.0,-100.0
49762,406.49113,351.715166,268.470278,29.326605361,-13.48,-89.08
49765,0.0,0.0,0.0,0.0,,
49770,447.48073999999997,405.598329,113.451555,56.093716037,-9.36,-50.56
49771,415.60209000000003,405.582086,224.896497,165.230945623,-2.41,-26.53
49772,417.52197,396.846975,190.71034699999998,88.834542813,-4.95,-53.42
49773,278.90903000000003,393.530751,103.41796000000001,180.871084195,41.1,74.89
49774,0.0,0.0,0.0,0.0,,
49778,413.64773,208.160281,369.26000999999997,128.761171149,-49.68,-65.13
49782,82.46000000000001,0.0,2104.3626,3136.851660038,-100.0,49.06
49789,0.0,0.0,1753.6287,127.098611962,,-92.75
49801,0.0,0.0,0.0,0.0,,
49804,0.0,0.0,2446.66883,2262.2582,,-7.54
49805,0.0,0.0,2096.82191,1553.8945,,-25.89
49806,0.0,0.0,442.83213,376.13003000000003,,-15.06
49807,0.0,0.0,0.0,0.0,,
49812,0.0,0.0,0.0,0.0,,
49822,789.3545799999999,703.2044599999999,0.0,0.0,-10.91,
49834,58.630329,9.613369,0.0,0.0,-83.6,
49837,0.0,0.0,0.0,0.0,,
