idpozo,1,2,3,4,5,6,7,8,9,10,11,primer_semestre,segundo_semestre,variacion
160565,62.64685,65.81741,60.77515,57.69051,51.82892,48.09659,60.00586,71.09232,60.97804,65.07937,75.39652,346.85542999999996,332.55211,-4.12
160566,5.258514,4.600699,5.270258,5.293529,5.111302,4.897295,5.356637,5.173124,4.421919,3.781151,3.863598,30.431597000000004,22.596429,-25.75
160567,12.07265,10.75893,11.57408,11.80382,11.66816,11.53586,11.94322,11.87768,11.47414,12.25425,11.7139,69.4135,59.26319,-14.62
160568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160571,806.384,836.745,1083.622,1137.185,1261.055,1084.452,901.558,662.499,487.242,706.341,931.003,6209.443,3688.643,-40.6
160572,812.95,546.609,700.597,682.856,726.706,687.135,444.459,375.782,292.941,456.954,550.24,4156.853,2120.376,-48.99
160574,431.543,325.4,428.158,422.618,451.24,443.05,382.836,334.28,263.325,283.367,313.927,2502.009,1577.7350000000001,-36.94
160575,1819.911,1556.494,982.34,1264.314,1393.155,1155.365,1030.989,1008.078,662.592,1051.572,1091.071,8171.579,4844.302,-40.72
160577,0.0,72.32445,89.44553,51.14114,0.0,26.13678,27.56107,14.5086,8.159511,5.090251,9.32716,239.04790000000003,64.646592,-72.96
160578,36.13922,77.77404,82.11648,49.76283,7.186226,25.77973,28.54913,1.602209,0.0,0.0,19.75023,278.758526,49.901568999999995,-82.1
160579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160580,600.6444,530.721,524.0943,491.2327,456.5687,495.42,497.2156,467.5229,130.6317,43.48752,228.8627,3098.6811,1367.7204199999996,-55.86
160678,42.56,26.988,29.473,28.202,28.974,27.314,27.763,28.393,28.023,29.114,25.79,183.511,139.083,-24.21
160679,59.63265,53.43607,61.3694,59.3046,57.09629,55.66816,42.33393,54.20356,48.99709,49.8536,39.42297,346.50717,234.81115,-32.23
160681,236.99,187.93,152.08,145.54,136.85,59.28,77.96,79.67,77.71,36.29,77.52,918.67,349.15,-61.99
160682,126.05,110.45,122.03,118.09,134.75,126.53,119.65,128.77,121.5,127.55,117.07,737.9,614.54,-16.72
160683,139.48,126.74,139.76,132.97,137.44,152.96,154.2,143.83,133.44,125.96,146.72,829.3499999999999,704.15,-15.1
160684,27.12,22.78,29.0,27.97,28.95,28.68,28.33,29.13,17.41,1.89,0.0,164.5,76.75999999999999,-53.34
160685,120.56,113.69,131.44,117.9235,123.278,117.43,116.997,99.762,77.304,78.899,76.68,724.3215,449.642,-37.92
160686,3.21,2.81,2.97,2.88,2.82,3.13,3.47,3.18,22.22,23.44,3.76,17.82,56.07,214.65
160687,24.17,31.81,43.55,40.89,54.56,51.67,43.58,40.85,42.77,42.91,44.14,246.65000000000003,214.25,-13.14
160688,40.87,40.81,46.38,43.63,51.36,49.11,41.86,39.51,40.05,40.19,42.64,272.16,204.25,-24.95
160689,0.23,0.26,0.0,0.0,0.32,0.43,0.32,0.03,0.05,0.0,0.0,1.24,0.39999999999999997,-67.74
160690,116.04,121.41,150.23,86.13,122.41,173.82,90.73,128.23,163.56,157.52,165.72,770.04,705.76,-8.35
160691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160692,388.92,447.72,160.33,0.0,0.0,127.8,572.52,653.44,495.32,558.12,422.4,1124.7700000000002,2701.8,140.21
160693,861.84,683.46,762.36,764.76,701.79,721.21,1020.79,1077.28,850.74,963.11,741.44,4495.42,4653.36,3.51
160694,2051.13,1578.62,1764.84,1764.91,1436.08,982.08,919.5,717.73,741.43,1113.24,1486.89,9577.66,4978.79,-48.02
160695,441.69,259.21,290.8,260.91,265.53,312.27,220.62,379.29,384.03,239.95,8.65,1830.41,1232.5400000000002,-32.66
160701,150.1,149.35,47.57,110.89,112.9,109.07,142.93,114.83,85.55,91.52,54.43,679.8799999999999,489.26,-28.04
160702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160704,19.97,17.75,19.99,18.83,20.68,18.77,19.9,11.23,8.87,8.7,8.59,115.99,57.290000000000006,-50.61
160705,47.8,31.61,34.21,43.46,79.83,77.59,96.2,123.36,135.15,136.56,133.8,314.5,625.07,98.75
160706,20.38,19.8,21.87,20.66,15.59,0.0,0.0,0.0,0.0,0.0,0.0,98.3,0.0,-100.0
160707,21.06,21.59,25.69,23.98,25.09,24.4,26.4,28.55,27.59,27.06,26.74,141.81,136.34,-3.86
160708,207.339,179.913,245.87,252.306,212.063,231.129,227.903,217.119,196.1,215.898,208.593,1328.62,1065.613,-19.8
160709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160710,925.911,535.311,679.758,517.187,639.409,617.656,605.016,469.117,504.693,553.569,551.907,3915.232,2684.302,-31.44
160711,101.16,70.22,102.43,106.7,114.71,90.4,123.81,125.42,132.03,119.59,85.23,585.62,586.08,0.08
160712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160713,61.97272,63.79815,58.63942,41.55795,31.78351,54.35591,71.58285,69.28438,69.1724,71.39421,65.27394,312.10766,346.70777999999996,11.09
160714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160715,149.4703,136.8728,152.2635,154.6442,168.0785,162.4017,167.512,169.0335,162.555,166.9996,129.152,923.731,795.2520999999999,-13.91
160716,115.4564,120.5329,121.3346,114.5389,134.5001,168.3851,173.5291,172.6782,165.8717,169.3127,157.2159,774.7479999999999,838.6076000000002,8.24
160717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160718,5.116412,4.652837,7.154386,9.272606,9.615106,9.348611,9.634206,9.40624,16.87144,135.0137,129.5354,45.159957999999996,300.46098600000005,565.33
160719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160720,33.23208,35.68821,41.91129,33.26331,31.1286,30.20089,31.14869,30.6505,30.07948,29.98741,28.95554,205.42437999999999,150.82162,-26.58
160721,60.18102,53.4814,64.31086,43.91295,65.25055,74.49995,97.01504,95.80172,103.7252,108.5697,89.34018,361.63673,494.45184000000006,36.73
160722,36.15841,33.0143,45.24563,48.05362,35.68168,33.21789,34.35625,34.55732,33.56265,34.60438,30.4224,231.37153,167.503,-27.6
160723,176.7321,98.74121,69.29315,111.8671,147.2817,140.9042,149.8435,150.6074,144.189,148.9381,143.4291,744.8194599999999,737.0071,-1.05
160725,74.96756,57.85509,75.03681,80.84992,74.70597,85.22927,68.15189,64.42063,60.84535,61.70348,46.78908,448.64462,301.91043,-32.71
160726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160727,27.95933,20.49769,2.287165,5.527023,10.2312,9.82113,10.27458,10.10133,9.931033,10.23927,9.027856,76.323538,49.574069,-35.05
160728,27.75231,18.40146,21.64926,20.52355,21.23827,19.68827,21.01268,21.15736,20.6062,21.21435,19.97243,129.25312,103.96302,-19.57
160729,104.2982,98.44061,103.0872,99.33407,98.68692,97.92988,101.303,100.7492,97.78393,114.1856,104.593,601.77688,518.61473,-13.82
160730,83.56476,75.56478,112.8525,82.51929,94.00759,89.22941,91.95197,112.9974,243.4608,251.1073,146.4297,537.73833,845.94717,57.32
160731,337.2224,308.6276,323.0121,292.0819,309.4003,297.8429,308.6722,315.6489,309.0057,319.1832,292.0556,1868.1871999999998,1544.5656,-17.32
160732,118.7446,92.38162,83.98687,68.71062,71.39432,54.04882,55.2081,54.59767,53.34598,55.02145,54.2061,489.26685,272.3793,-44.33
160733,22.63522,20.42765,22.76603,22.08264,22.46337,22.26365,22.94379,22.83128,22.13305,22.86238,20.92396,132.63855999999998,111.69445999999999,-15.79
160734,32.21086,20.65602,26.6104,28.74026,29.84178,24.13258,29.86104,25.85799,15.09823,14.39591,14.12562,162.19189999999998,99.33879,-38.75
160735,78.39798,60.85653,75.57867,61.76913,60.68431,61.64909,64.08471,60.33066,55.63327,95.5802,125.8297,398.93571000000003,401.45854,0.63
160736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160737,32.80589,31.6708,43.16438,41.8877,42.61133,42.26566,43.58321,42.92657,42.15427,55.72764,57.93045,234.40576,242.32214000000002,3.38
160738,67.59173,60.83838,60.92495,65.20087,67.70402,61.39796,62.56265,62.2813,60.4234,62.00743,57.97126,383.65791,305.24604,-20.44
160739,94.5392,88.50747,98.56837,78.25163,58.71725,56.07466,58.85331,58.67569,53.64383,54.76588,54.54429,474.65858,280.483,-40.91
160740,46.51698,35.70048,66.1293,56.94704,57.91061,56.21154,58.09274,58.54668,71.66408,138.3861,73.45208,319.41595,400.14167999999995,25.27
160741,65.2546,63.66973,78.19644,39.14336,40.82612,43.74888,49.56646,49.25709,47.90374,49.19158,45.49822,330.83912999999995,241.41708999999997,-27.03
160742,240.6237,294.0254,339.4881,328.2674,341.6293,343.4456,333.672,300.6378,267.881,267.9292,247.348,1887.4795,1417.4679999999998,-24.9
160751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531.71,2928.94,0.0,6460.65,
160755,829.41,278.18,1282.08,958.98,324.92,250.64,67.5,1127.16,669.02,598.29,681.38,3924.21,3143.3500000000004,-19.9
160756,83.54,83.92,96.89,67.15,61.0,76.11,52.43,67.7,57.99,58.6,60.07,468.61,296.79,-36.67
160757,0.0,0.0,0.0,0.0,0.0,66.3338,163.6404,159.3854,117.0156,155.4457,193.6529,66.3338,789.1400000000001,1089.65
160758,15.52341,14.26236,14.02909,13.63359,13.93389,13.39639,15.08989,15.84767,17.089,16.27938,12.59851,84.77873,76.90445000000001,-9.29
160759,19.96909,38.87707,9.689,8.05788,8.707022,8.065986,8.731197,8.656383,8.119338,7.416689,7.718916,93.36604799999999,40.642523,-56.47
160761,52.03,41.12,46.62,41.27,30.18,41.08,43.03,36.26,35.24,38.79,34.73,252.3,188.04999999999998,-25.47
160762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160763,28.44217,39.20411,46.23343,41.93291,41.27895,43.19456,30.58795,26.08822,26.26878,27.97788,29.72781,240.28613,140.65064,-41.47
160764,14.73293,15.51519,18.61399,15.82217,15.29316,16.29821,14.39039,14.91295,13.67222,14.56176,13.50282,96.27565,71.04014000000001,-26.21
160765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403311,0.0,0.403311,
160766,45.0991,39.94612,40.87435,24.64018,25.42347,27.19775,25.39031,23.82751,20.24538,20.65649,26.17192,203.18097,116.29161,-42.76
160767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160768,7.537071,6.595262,7.579068,7.495741,5.200925,5.114769,5.157592,5.291076,5.050016,6.708212,7.116648,39.522836,29.323544,-25.81
160769,50.08244,40.14806,51.98993,47.93309,45.04731,53.38441,53.10921,55.21652,53.26918,54.74891,50.63368,288.58524,266.97749999999996,-7.49
160770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160771,12.85878,13.19243,12.93088,13.05954,12.07625,11.6036,10.81151,13.00821,9.368729,5.629931,9.38135,75.72148,48.199729999999995,-36.35
160772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160773,426.328,415.025,448.454,424.28,336.402,482.579,512.49,362.958,446.757,396.697,331.053,2533.068,2049.955,-19.07
160774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160775,276.947,109.671,39.07,131.227,178.023,183.798,135.94,144.228,148.219,147.274,94.996,918.736,670.657,-27.0
160776,92.146,101.721,127.136,106.718,105.715,93.104,78.269,37.048,92.914,27.702,40.452,626.5400000000001,276.385,-55.89
160777,0.0,0.0,0.0,0.0,65.531,56.335,5.286,0.0,0.0,0.0,0.0,121.86600000000001,5.286,-95.66
160778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160784,67.31481,66.60713,76.69171,69.64743,78.48503,78.22834,78.72065,57.34358,46.02209,40.39713,32.69035,436.97445,255.1738,-41.6
160785,43.26563,36.894,44.42301,43.22006,30.17506,22.57748,23.3998,23.28506,20.58024,23.30634,21.30025,220.55524,111.87169,-49.28
160786,530.4992,485.8837,524.9064,475.8938,478.7117,447.049,438.9297,428.7061,406.2593,421.9125,399.8677,2942.9438,2095.6753,-28.79
160787,326.0716,278.3482,302.1294,284.9636,336.9155,323.7247,337.0285,338.5958,324.3105,334.162,297.8607,1852.153,1631.9575,-11.89
160788,66.35084,83.68001,108.1678,84.39457,82.22613,62.09245,64.29623,61.77954,50.27351,51.83391,47.1283,486.91179999999997,275.31149,-43.46
160789,514.95,122.5221,565.8083,545.0387,555.8163,532.0549,538.658,518.5416,488.8302,510.4224,481.9841,2836.1903,2538.4363,-10.5
160790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160791,113.0695,95.00378,76.02935,71.60179,73.19956,72.21982,74.42337,74.80282,71.91314,74.17175,17.44894,501.12379999999996,312.76002,-37.59
160792,135.2576,157.2265,174.3539,143.0381,148.5207,122.7871,111.4909,115.9517,111.0102,114.6665,101.8657,881.1839,554.985,-37.02
160793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160795,90.21671,79.6176,82.65573,76.00496,73.07339,69.94177,72.99837,72.76201,70.66769,72.86109,66.24658,471.51016000000004,355.53574,-24.6
160796,75.75019,72.67464,71.47353,66.47418,80.2111,80.85612,85.00755,80.26029,82.13295,84.95676,82.95345,447.43976,415.3109999999999,-7.18
160797,38.95402,28.28143,39.57242,34.43476,31.31305,32.98329,35.34872,34.70687,32.81323,30.88843,37.93473,205.53897,171.69198,-16.47
160798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160799,57.0485,51.37234,56.95898,55.63251,57.76472,54.52254,55.79264,57.49264,55.86301,57.4935,55.25985,333.29958999999997,281.90164000000004,-15.42
160800,73.22371,90.58046,100.3375,62.60478,38.22431,45.38772,81.01463,85.62147,84.29236,79.54076,57.5015,410.35848,387.97072000000003,-5.46
160801,77.63038,55.29335,59.04241,56.29918,40.05865,55.6668,47.46443,37.24218,35.80349,36.92799,31.87142,343.99077000000005,189.30951,-44.97
160802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160803,62.99339,59.68575,83.77543,78.08059,82.59436,79.77002,82.62207,82.59923,79.65013,82.10221,74.74099,446.89954,401.71463,-10.11
160804,55.1809,119.2133,162.3274,160.6273,116.4241,122.8142,128.0824,125.6935,117.2731,123.1627,124.3718,736.5872,618.5835,-16.02
160805,51.65021,45.23012,48.83722,43.47569,45.06272,43.72061,26.11572,1.453299,10.92758,44.24422,40.95315,277.97657000000004,123.69396900000001,-55.5
160806,120.403,106.1942,115.8638,109.5439,94.0012,46.43149,46.39619,51.67162,79.97984,82.46228,74.97615,592.43759,335.48608,-43.37
160807,66.84577,62.38244,69.37538,48.63431,51.14515,50.81692,53.06782,52.49283,51.2351,52.07235,41.23718,349.19997,250.10528,-28.38
160808,32.57341,31.53376,8.333406,326.4296,374.7299,342.1871,414.3659,415.4807,397.0437,381.672,341.5894,1115.7871759999998,1950.1517000000001,74.78
160810,396.777,271.277,251.066,299.296,352.94,51.946,0.0,0.0,0.0,0.0,0.0,1623.302,0.0,-100.0
160811,369.125,305.496,253.614,299.295,326.043,44.083,0.0,0.0,0.0,0.0,0.0,1597.656,0.0,-100.0
160812,269.41,547.468,239.6,256.599,311.072,42.725,0.0,0.0,0.0,0.0,0.0,1666.8739999999998,0.0,-100.0
160813,158.621,171.649,167.324,183.228,172.883,124.392,442.922,325.942,280.938,150.353,124.856,978.097,1325.0110000000002,35.47
160814,138.588,111.294,114.672,128.188,116.085,174.409,335.483,179.763,185.981,180.57,157.404,783.236,1039.201,32.68
160815,143.852,109.149,115.76,125.917,123.49,170.397,327.305,233.165,210.706,156.492,121.793,788.565,1049.461,33.08
160817,20.662,3.27,18.547,5.898,13.74,7.231,11.94,6.973,0.0,7.85,0.0,69.348,26.762999999999998,-61.41
160818,199.629,71.53,173.773,47.407,147.23,349.727,246.89,353.258,116.36,59.55,44.95,989.2959999999999,821.0079999999999,-17.01
160819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160820,362.37,340.6,372.49,306.24,303.87,307.57,343.91,344.38,401.56,365.0,314.64,1993.14,1769.4899999999998,-11.22
160822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160826,56.24,46.579,49.982,48.814,50.085,54.237,64.65,64.018,62.972,65.339,62.94,305.937,319.91900000000004,4.57
160827,62.86144,84.91876,109.9682,106.8456,81.87475,63.64902,66.74849,53.66377,62.29572,69.25519,66.35034,510.11777,318.31351,-37.6
160828,110.48879,99.85657,114.68168,109.5679,108.407,100.6428,113.1803,115.9514,112.7338,107.2192,106.5488,643.64474,555.6335,-13.67
160829,51.43209,46.08765,49.32817,45.30549,45.6743,53.20588,66.67344,69.01724,68.32573,63.90456,62.91548,291.03358,330.83644999999996,13.68
160830,34.36611,14.54039,30.42077,36.31044,29.65228,35.48902,41.44566,31.41004,37.0616,37.36233,28.37273,180.77900999999997,175.65236,-2.84
160832,94.16,53.83,177.36,169.73,178.26,126.52,100.86,40.54,39.78,25.56,16.26,799.86,223.0,-72.12
160833,19.08,20.1,23.48,17.92,16.43,17.1,1.65,0.0,0.0,0.0,0.0,114.10999999999999,1.65,-98.55
160834,67.44,65.7,72.39,78.3,83.91,95.69,95.64,97.21,91.87,95.44,78.89,463.43,459.05,-0.95
160835,118.54,87.78,127.42,122.4,126.21,123.03,115.0,104.54,50.85,115.23,105.58,705.38,491.20000000000005,-30.36
160836,54.75,52.53,62.89,74.46,78.71,76.78,76.17,74.99,73.79,74.78,77.03,400.12,376.76,-5.84
160837,382.35,358.03,450.19,417.434,440.192,413.96,416.675,357.652,289.513,295.054,426.983,2462.156,1785.8769999999997,-27.47
160838,30.42,28.64,35.38,32.19834,33.99,32.076,32.196,30.342,27.86,29.503,28.538,192.70434,148.439,-22.97
160839,49.63,46.72,57.72,52.53414,55.457,52.334,52.53,49.506,45.456,48.137,46.563,314.39514,242.192,-22.97
160840,157.71,149.45,180.32,175.06,184.28,172.34,175.61,139.79,158.9,155.24,142.82,1019.16,772.3599999999999,-24.22
160842,96.72,86.25,91.18,80.21,70.07,67.18,72.5,90.83,94.78,98.25,98.1,491.60999999999996,454.46000000000004,-7.56
160843,64.36,57.4,60.68,65.44,67.56,64.78,69.92,70.23,69.6,72.15,71.99,380.22,353.89,-6.92
160844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160846,321.5,210.01,212.13,217.46,189.64,167.6,162.828,203.41,193.58,129.29,160.0,1318.34,849.108,-35.59
160847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160849,12.0,5.78,4.75,7.86,10.66,5.63,13.57,7.12,13.92,8.19,0.0,46.68,42.8,-8.31
160850,12.18,5.61,2.54,2.48,4.26,5.11,3.44,1.61,2.5,2.78,7.14,32.18,17.47,-45.71
160851,13.12,13.14,15.07,8.78,7.58,9.72,5.9,3.16,4.4,5.54,13.63,67.41,32.63,-51.59
160853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160854,275.38,1194.08,1541.52,1431.76,1988.14,3574.51,2375.02,1665.83,2032.78,1943.28,1787.86,10005.39,9804.77,-2.01
160855,881.39,714.92,763.42,796.89,644.57,366.04,335.4,365.81,448.41,222.79,381.17,4167.2300000000005,1753.5800000000002,-57.92
160856,565.47,440.82,445.95,475.53,488.73,421.06,419.54,411.8,535.72,553.87,513.25,2837.56,2434.18,-14.22
160857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160858,429.35,225.71,288.6,297.56,339.69,256.48,189.73,275.14,297.54,304.2,343.64,1837.39,1410.25,-23.25
160859,521.52,280.04,324.45,284.51,436.24,344.84,353.95,338.15,332.23,357.67,229.24,2191.6,1611.24,-26.48
160861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160862,105.45,92.21,102.72,85.69,97.58,102.54,109.87,117.99,110.51,96.99,85.79,586.1899999999999,521.15,-11.1
160863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160865,761.8,569.4,863.03,1119.33,842.97,559.31,359.21,532.19,768.93,812.15,923.52,4715.84,3396.0,-27.99
160866,724.86,630.85,593.1,997.53,859.94,821.27,661.77,664.44,579.8,605.32,679.05,4627.55,3190.38,-31.06
160867,6.238615,5.889035,6.184468,3.994065,2.966703,5.821971,6.404317,6.123658,6.020257,6.312688,2.970936,31.094856999999998,27.831856000000002,-10.49
160870,167.49,192.19,151.07,121.73,160.07,168.04,126.17,77.54,136.58,98.05,97.94,960.5899999999999,536.28,-44.17
160871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160872,0.77,0.92,0.74,0.73,1.24,1.28,0.57,0.0,0.95,0.93,1.41,5.68,3.8600000000000003,-32.04
160873,9.965331,8.408264,6.422705,9.729634,10.93425,11.13987,11.02804,7.017454,6.03946,5.172101,4.858686,56.60005400000001,34.115741,-39.72
160874,0.0,0.0,0.0,0.0,0.0,1.38552,2.283537,2.329811,2.343135,2.419156,2.297462,1.38552,11.673100999999999,742.51
160875,3.869276,3.375364,3.702067,6.441525,8.085089,7.536104,3.550143,2.645538,5.547455,3.842165,12.79277,33.009425,28.378071,-14.03
160876,8.824578,7.640979,8.429102,8.674834,8.677911,7.34465,6.175102,8.114011,5.581381,0.0,0.0,49.592054000000005,19.870494,-59.93
160877,6.53,26.79,30.46,34.19,44.11,50.21,36.99,31.99,36.57,30.78,28.85,192.29,165.18,-14.1
160878,251.98,223.08,192.79,191.26,201.57,206.33,199.12,198.33,149.41,169.6,172.62,1267.01,889.08,-29.83
160880,80.63,74.9,83.07,70.15,64.99,61.1,55.33,54.6,42.98,34.91,47.8,434.84000000000003,235.62,-45.81
160881,4.95,29.64,31.26,19.98,36.76,101.84,24.94,22.01,15.01,12.6,12.6,224.43,87.16,-61.16
160882,0.0,0.0,32.13,55.31,87.29,95.49,96.68,118.86,124.52,136.18,126.03,270.22,602.27,122.88
160883,132.18,83.47,76.44,77.83,96.3,92.57,94.64,82.16,73.97,90.29,91.19,558.79,432.25,-22.65
160884,3.045425,2.465244,2.674778,2.684798,1.837253,1.49774,2.101936,2.123679,2.139325,2.534095,1.956008,14.205238000000001,10.855043,-23.58
160885,1093.931,1024.109,869.085,942.762,855.707,772.008,834.525,132.414,136.393,443.997,429.894,5557.602,1977.223,-64.42
160886,1051.793,1007.503,1046.428,1034.245,1101.165,740.771,884.265,331.162,327.994,1039.048,1132.027,5981.905,3714.496,-37.9
160888,188.58,129.117,214.214,229.911,180.693,32.953,0.0,0.0,0.0,0.0,0.0,975.4680000000001,0.0,-100.0
160889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160890,73.794,69.488,76.043,62.993,66.917,65.367,65.864,56.353,52.11,57.279,56.017,414.60200000000003,287.623,-30.63
160891,34.438,25.399,34.631,22.632,19.009,17.114,15.591,22.783,45.783,48.993,42.545,153.223,175.695,14.67
160892,91.976,151.471,107.071,130.782,200.658,164.775,137.263,98.883,136.267,214.51,155.914,846.7330000000001,742.837,-12.27
160893,140.155,117.893,19.009,4.414,60.298,94.682,104.201,86.082,104.542,131.364,104.885,436.451,531.074,21.68
160895,69.72461,65.37557,74.45721,76.26097,80.77322,76.94774,80.75302,53.85754,77.84282,80.08744,57.00601,443.53932,349.54683000000006,-21.19
160896,48.12148,46.68457,40.41283,39.14627,41.00722,39.83511,40.94189,40.85074,39.66115,89.42513,67.3269,255.20748000000003,278.20581,9.01
160897,121.882,136.49,169.8394,153.673,159.1995,155.9125,141.5526,130.5628,126.2233,139.891,121.8104,896.9964000000001,660.0400999999999,-26.42
160898,168.8579,168.7654,189.2517,183.3835,166.2692,123.6957,124.9492,124.3365,120.7577,124.5058,113.6454,1000.2234000000001,608.1946,-39.19
160899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160900,125.8717,113.2867,132.2174,130.8407,145.1849,146.6044,153.5288,153.4722,141.1391,145.2203,112.5781,794.0057999999999,705.9385,-11.09
160901,138.9596,117.5664,145.88,159.2268,169.095,162.7995,170.7612,169.0089,164.8293,162.8577,135.5929,893.5273,803.05,-10.13
160902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160903,37.28383,33.24908,36.00781,44.88559,50.79347,49.5341,51.2159,49.49478,49.52004,51.05706,48.89432,251.75388,250.1821,-0.62
160904,51.25106,46.23642,51.2851,48.90353,51.47615,46.33751,50.93848,51.10684,49.70074,51.29208,45.26409,295.48976999999996,248.30223,-15.97
160905,171.2425,147.7017,173.3511,170.9381,173.3931,165.2382,170.9297,169.9953,164.9919,172.5373,158.7348,1001.8647,837.1889999999999,-16.44
160906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
